@relation test

@attribute RAIN numeric
@attribute T.MAX numeric
@attribute T.MIN numeric
@attribute T.MIN.G numeric
@attribute WIND numeric

@data
-0.368508,1.152007,1.727513,1.914123,3.75
-0.467758,1.302434,0.634798,0.233328,6.04
-0.467758,1.689244,0.839682,0.32568,2.71
-0.467758,1.323923,0.953507,0.418031,3.33
-0.467758,2.656271,1.522629,1.175312,4.38
-0.442946,2.677761,2.296636,1.341545,3.83
0.326243,2.29095,2.273871,1.581658,7.75
-0.467758,1.925629,1.681983,1.895653,9.46
-0.467758,1.947118,1.932397,1.00908,4.83
2.509745,1.968608,1.454334,1.895653,4.83
-0.467758,1.087539,1.408805,1.618599,5.29
-0.467758,1.47435,1.932397,1.341545,0.92
-0.467758,1.947118,1.636454,1.526248,2.75
-0.467758,1.173497,1.431569,0.916728,5.88
-0.39332,1.689244,1.932397,1.452366,2.62
-0.467758,1.796692,1.29498,0.750496,3.25
-0.467758,1.47435,1.955162,1.618599,5.75
-0.467758,1.560308,1.454334,1.193783,9.54
-0.170008,1.517329,0.589268,0.233328,2.79
0.053305,1.302434,1.955162,1.69248,5.33
-0.467758,2.140524,1.545394,0.972139,8.38
0.127743,1.689244,1.818573,1.452366,11.5
-0.442946,1.130518,0.725858,0.418031,8.42
-0.39332,1.066049,1.20392,0.972139,9.42
-0.418133,1.624776,0.566503,0.104036,6.29
-0.467758,1.646265,1.021801,0.528853,6.34
-0.39332,1.646265,1.522629,1.156842,5
-0.467758,2.419887,1.499864,2.024945,2.46
-0.467758,2.011587,2.160046,1.507777,3
-0.467758,2.204992,1.636454,1.00908,3.17
0.276618,0.829665,1.864103,1.526248,8.29
-0.368508,0.743707,0.680328,0.32568,14
-0.467758,1.431371,0.771387,0.584264,6.42
-0.467758,1.775202,0.976271,0.528853,5.5
-0.467758,1.345413,1.773043,0.048626,7.46
-0.467758,1.152007,0.452679,0.067096,6.54
-0.467758,0.872644,-0.025384,-0.487012,9.71
-0.318883,1.02307,1.477099,1.341545,7.04
-0.145195,1.02307,1.590924,1.156842,5.09
-0.467758,0.872644,1.29498,0.713555,4.96
-0.269258,0.980091,1.522629,1.249193,10
0.375868,1.001581,1.408805,0.953669,11.5
0.251805,0.700728,0.930742,0.418031,9.33
-0.170008,0.270938,0.156735,-0.394661,8.79
-0.145195,0.464344,0.384384,0.159447,12.87
-0.467758,0.099022,-0.435152,-0.837947,9.25
-0.170008,0.18498,-0.321328,-0.505483,12.92
-0.467758,0.421365,-0.184739,-0.505483,7.75
5.387999,0.464344,-0.548977,-0.948769,4.92
8.564002,0.485833,1.24945,1.267664,6.29
-0.467758,0.507323,0.816917,0.713555,6.63
-0.29407,0.593281,-0.207503,-0.597834,8.25
-0.467758,0.786686,0.634798,0.270269,11.42
-0.467758,0.829665,0.725858,0.34415,9.29
-0.39332,0.958602,1.613689,1.082961,16.25
0.20218,0.722217,0.794152,0.953669,12.25
0.20218,0.464344,0.839682,0.418031,15.67
-0.39332,0.292428,1.181156,0.972139,12.42
2.013495,0.270938,-0.184739,-0.468542,8.12
0.475118,0.378386,0.452679,-0.283839,14.12
0.772868,0.421365,-1.254689,-1.613699,9.96
0.10293,0.851154,1.477099,1.267664,14.42
0.351055,0.507323,0.498209,-0.505483,8.67
-0.467758,0.657749,0.680328,0.270269,11.25
4.172185,0.485833,0.270559,-0.727126,9.75
-0.219633,0.335407,-0.025384,-0.283839,13.88
-0.467758,0.399875,1.112861,0.713555,18.46
-0.244445,0.743707,1.477099,1.00908,13.33
-0.467758,0.743707,0.976271,0.510382,5.09
-0.467758,0.442854,0.725858,0.030155,2.08
-0.442946,0.399875,1.24945,0.879788,1.08
0.078118,0.61477,0.543738,-0.394661,4.58
-0.467758,-0.352257,0.452679,-0.117607,8.38
-0.467758,-0.266299,-0.731096,-0.025255,6
-0.467758,-0.674599,0.247795,-0.043726,1.46
-0.39332,-0.373746,-0.958745,-0.782537,7.96
0.10293,0.421365,0.361619,-0.505483,7.08
0.10293,-0.201831,-0.708331,0.658145,6.96
-0.39332,-0.22332,0.020146,-0.154547,5.09
-0.467758,-0.588641,-0.776626,-0.893358,6.04
-0.467758,-0.008425,-0.435152,-0.468542,4.29
-0.467758,-0.22332,-0.321328,-0.874888,14
-0.467758,-0.029915,1.021801,0.639674,16.04
-0.29407,-0.051404,1.067331,0.824377,16.66
-0.19482,0.142001,0.930742,0.621204,21.42
-0.318883,0.550302,1.044566,1.064491,11.75
-0.442946,1.495839,1.181156,0.251799,8.04
-0.467758,0.937112,1.704748,0.972139,9.96
-0.467758,0.808175,0.429914,-0.413131,3.46
-0.467758,0.485833,-0.139209,-0.690185,2.29
-0.467758,0.958602,0.316089,-0.653245,5.5
-0.418133,0.571791,-0.389623,-0.98571,9.46
-0.467758,0.700728,1.38604,1.082961,11.42
-0.39332,0.356896,1.613689,1.267664,12.46
-0.467758,-0.502683,0.202265,-0.246899,9.92
-0.29407,0.142001,-1.118099,-2.260159,9.71
-0.467758,-0.158852,-0.184739,-0.727126,11.67
-0.442946,-0.24481,0.361619,0.000603,12.5
-0.120383,-0.395236,-0.731096,-1.428996,6.38
-0.467758,-0.825026,0.04291,-1.170412,8.58
-0.467758,-0.65311,-0.526212,-1.336645,5.5
-0.467758,-0.588641,-0.207503,-1.151942,8.79
-0.219633,-0.567152,0.520973,-0.209958,11.67
5.660936,-1.168858,0.247795,-0.025255,6.13
0.20218,-0.846515,-0.526212,-1.04112,5.66
-0.467758,-0.65311,-0.298563,0.000603,9.71
-0.467758,-0.910984,0.520973,0.36262,6.96
-0.021133,-0.029915,0.202265,-0.173018,4.96
1.690932,0.18498,0.338854,0.32568,9.87
-0.467758,-1.125879,-0.275798,-0.487012,18.21
-0.467758,-1.147368,-0.822156,-1.133472,14
0.30143,-0.416725,-1.322984,-1.70605,11.54
0.00368,-0.094383,-1.095335,-1.096531,18.54
-0.467758,-0.287789,0.634798,0.270269,7.08
-0.467758,-0.674599,0.04291,-0.099137,0.63
-0.29407,0.249449,-0.867686,-1.059591,9.38
-0.318883,-0.352257,0.202265,0.288739,9.21
-0.120383,0.120512,-0.913215,-1.724521,10.92
-0.467758,-0.438215,0.065675,0.32568,11.87
0.078118,-1.426731,-1.231924,-1.521348,12
-0.467758,-0.524173,-0.98151,-1.115002,18.66
-0.343695,-1.147368,-0.480682,-0.967239,10.83
-0.467758,-1.512689,-1.368513,-1.964634,8.38
1.020994,-0.438215,-1.596162,-1.983104,10.63
2.311245,-0.588641,-1.641692,1.00908,13.96
-0.467758,-1.0829,-0.344093,0.000603,16.62
-0.467758,-1.190347,-1.004275,-1.484407,10.46
-0.39332,-0.65311,-0.070914,-0.080666,11.29
-0.418133,-0.588641,0.22503,0.491912,10.46
-0.418133,-0.502683,0.520973,0.528853,6.29
-0.442946,-0.868005,0.202265,0.418031,8.87
-0.467758,-1.362263,-0.503447,0.140977,6.04
-0.467758,-1.534179,-0.89045,-1.170412,7.29
-0.442946,-1.512689,-0.435152,-0.099137,5.71
0.028493,-1.276305,-0.412388,-0.283839,5.33
-0.39332,-2.028437,-1.391278,-1.521348,11.63
-0.467758,-1.963969,-1.914871,-2.35251,9.5
-0.467758,-1.512689,-1.892106,-0.930299,8.42
-0.467758,-1.641626,-0.753861,-0.837947,7.92
-0.09557,-1.297794,-0.844921,-0.560893,9.42
-0.467758,-1.856521,-0.776626,-1.170412,12.04
-0.368508,-1.598647,-1.755517,-1.983104,10
-0.467758,-1.297794,-1.186394,-0.117607,6.67
-0.467758,-0.932473,-0.435152,-0.874888,9.17
-0.467758,-0.696089,-0.025384,-0.209958,12.33
-0.467758,-0.717578,0.065675,-0.283839,10.88
0.450305,-0.803536,0.202265,-0.117607,12.5
-0.442946,-0.674599,-1.231924,-1.281234,12.21
-0.467758,-0.696089,-1.02704,0.454972,13.96
-0.467758,-1.125879,0.04291,-0.006785,11.38
-0.467758,-0.717578,0.08844,0.32568,13.17
-0.219633,-0.502683,0.08844,0.602734,13.04
-0.467758,-0.373746,0.08844,0.159447,9.46
0.499931,-0.352257,0.703093,0.602734,17.79
-0.19482,-1.663116,-0.366858,-0.062196,7.08
2.757871,-0.24481,-1.163629,-1.151942,13.17
0.30143,0.034554,-0.617272,-0.874888,18.96
1.045806,-1.534179,-0.799391,-0.874888,13.29
-0.219633,-0.438215,-0.93598,-0.560893,13.62
-0.318883,-0.545662,-0.093679,-1.188883,15.63
-0.467758,-0.502683,0.543738,0.32568,14.83
-0.467758,-0.438215,0.657563,0.399561,14.58
3.750372,-0.287789,0.703093,0.510382,14.37
0.276618,-0.65311,-0.116444,0.233328,7.17
-0.170008,-0.309278,-0.913215,-0.690185,21.29
-0.467758,-0.459704,0.816917,0.787437,19.12
-0.467758,-0.459704,0.589268,0.418031,16.42
-0.467758,-0.717578,0.589268,0.270269,11.46
-0.467758,-0.868005,-0.048149,-0.32078,11.92
-0.467758,-0.953963,-0.480682,-1.096531,8.38
-0.467758,-0.739068,0.13397,0.048626,8.25
-0.467758,-0.975452,0.13397,0.34415,3.42
-0.219633,-1.018431,0.13397,0.418031,13.83
-0.219633,-0.373746,-0.435152,-0.117607,20.75
-0.467758,-1.168858,0.156735,0.233328,25.96
-0.368508,-0.63162,-0.344093,-0.136077,20.79
-0.318883,-0.373746,0.111205,0.602734,21.67
-0.29407,-1.770563,-0.867686,-0.505483,14.12
-0.467758,-1.963969,-1.550633,-1.281234,13.29
-0.343695,-2.157374,-1.755517,-1.428996,10.21
-0.318883,-1.770563,-1.687222,-1.428996,11.46
-0.467758,-1.233326,-1.755517,-1.632169,9.25
1.517244,-1.125879,-1.687222,-0.228428,16.71
-0.045945,-1.233326,-0.344093,-0.431601,23.13
-0.467758,-1.749074,-0.548977,-0.080666,23.5
-0.467758,-2.071416,-1.277454,-0.782537,18.21
-0.467758,-2.135885,-1.004275,-0.468542,11.58
0.10293,-2.135885,-0.844921,-0.228428,11.21
-0.318883,-1.663116,-1.186394,-0.579364,10.58
-0.418133,-1.663116,-0.867686,-0.136077,13.62
0.127743,-1.792053,-0.640037,-0.062196,12.79
-0.467758,-1.620137,-0.822156,-0.209958,4.58
-0.467758,-0.567152,-1.664457,-1.558288,9.5
-0.467758,-0.158852,-0.298563,0.32568,11.17
-0.467758,0.099022,-0.640037,-0.708656,16.17
0.797681,-1.233326,-1.004275,-0.690185,15.16
0.748056,-0.825026,-1.254689,-0.727126,17.12
0.078118,-0.502683,-1.02704,-0.136077,17.41
-0.467758,-1.039921,-0.617272,-0.468542,8.79
-0.442946,-1.0829,-1.368513,-0.911829,4.25
-0.467758,-0.889494,-0.139209,0.251799,9.42
-0.467758,-1.448221,-0.184739,0.122507,8.5
-0.467758,-1.92099,-0.89045,-0.228428,4.38
-0.467758,-1.4912,-1.573397,-1.428996,2.92
-0.467758,-0.803536,-0.617272,-0.080666,10.08
0.078118,-0.975452,-0.571742,-0.32078,12.25
-0.467758,-0.266299,0.020146,0.418031,10.17
-0.467758,-0.094383,-0.161974,0.454972,12.08
1.045806,-0.008425,0.589268,0.972139,11.29
-0.467758,-0.180341,-0.753861,-0.653245,13.29
-0.467758,0.163491,-0.184739,0.233328,14.17
-0.467758,0.056043,0.657563,0.695085,8.46
-0.467758,-0.459704,0.589268,0.972139,5.75
-0.467758,-0.481194,0.22503,0.510382,6.71
0.40068,-0.416725,-0.093679,-0.043726,11.71
-0.467758,-0.459704,-0.662801,-1.521348,6.5
-0.467758,-0.502683,-1.687222,-1.336645,6.96
-0.467758,-0.782047,-0.640037,-0.690185,10.04
-0.467758,-0.309278,-0.799391,-0.690185,7.87
-0.467758,-0.352257,-0.207503,-0.33925,11.54
-0.467758,-1.426731,-0.321328,0.233328,20.79
-0.467758,-1.8995,-0.89045,-0.265369,14.33
-0.467758,-1.792053,-1.049805,-0.468542,7.54
0.623993,-0.975452,-2.984821,-2.278629,7.58
-0.467758,-0.889494,-1.140864,0.510382,12.71
0.822493,-1.018431,0.270559,0.695085,11.34
3.576684,-1.663116,-1.231924,-0.228428,15.92
-0.442946,-1.362263,-0.480682,0.177918,12
-0.29407,-1.039921,-1.573397,-1.207353,15.37
-0.39332,-0.825026,-0.457917,-0.413131,9.59
0.30143,-1.018431,-0.958745,-0.671715,10.79
-0.442946,-0.567152,-1.186394,-0.653245,8.04
0.499931,-1.039921,-1.618927,-1.447466,11.12
-0.021133,-1.4912,-0.230268,0.085566,14.58
0.772868,-0.803536,-0.321328,0.32568,16.88
-0.343695,-0.588641,-0.116444,0.418031,6.83
-0.368508,-1.727584,-0.640037,-0.043726,5.71
-0.467758,-0.932473,-2.119755,-1.872283,5.96
0.772868,-0.180341,-0.412388,0.251799,12.96
-0.09557,-0.524173,0.452679,0.879788,15.29
-0.045945,-0.717578,-0.844921,-0.487012,16.58
-0.467758,-0.201831,-0.025384,0.436501,20.88
0.152555,-0.309278,0.475444,0.824377,18.71
-0.418133,-0.524173,0.08844,0.34415,17
-0.467758,0.077533,0.111205,0.381091,15.63
-0.442946,-0.24481,-0.526212,0.787437,17
-0.269258,-0.868005,-0.526212,-0.542423,6.87
-0.368508,-1.039921,-1.254689,-0.782537,10.79
-0.418133,-0.588641,-1.664457,-1.392056,12.87
-0.467758,-0.287789,-0.662801,-0.265369,12.21
-0.467758,0.249449,-0.116444,0.676615,16.38
-0.467758,-0.24481,0.634798,1.064491,14.71
-0.467758,-0.481194,0.384384,0.842847,10.63
-0.467758,-0.051404,-1.368513,-1.336645,7.21
-0.467758,0.227959,0.316089,0.695085,6
0.971369,0.142001,-0.548977,-0.856418,10.34
0.623993,-1.190347,-0.048149,0.565793,11.34
0.028493,-0.266299,-0.958745,-0.671715,8.29
-0.09557,-0.287789,-0.412388,-0.413131,15
-0.467758,-0.502683,-0.412388,-0.136077,17.67
-0.467758,0.034554,-0.366858,-0.246899,8.79
-0.467758,0.485833,-0.457917,-0.579364,6.46
-0.467758,0.18498,0.725858,1.00908,9.42
-0.467758,0.013064,0.862447,1.175312,5.63
-0.467758,0.442854,0.703093,0.935199,5.88
-0.467758,0.142001,0.566503,0.584264,8
-0.467758,-0.287789,-0.207503,-0.173018,8.83
-0.467758,-0.825026,0.247795,0.233328,14.79
-0.467758,-0.717578,-0.207503,0.048626,9.96
-0.467758,-0.287789,-1.02704,-0.801007,9.87
-0.467758,-0.524173,0.384384,0.805907,11.25
-0.467758,-0.438215,-0.025384,-0.136077,8.25
-0.467758,-0.717578,0.020146,0.122507,9.59
-0.467758,-0.825026,-0.412388,-0.431601,7.29
-0.467758,-0.072894,-1.573397,-1.225823,3.54
-0.467758,0.120512,0.316089,0.676615,5.54
1.442807,-0.22332,0.156735,-0.025255,11.96
-0.29407,0.249449,-0.048149,0.233328,12.38
0.872118,-0.094383,0.04291,0.32568,14.96
-0.467758,-0.008425,0.08844,0.418031,7.08
-0.467758,-0.266299,0.475444,0.676615,5.54
-0.070758,0.313917,0.566503,0.787437,5.66
-0.318883,0.61477,-0.139209,-0.117607,5.33
-0.467758,0.507323,0.04291,0.140977,7.25
-0.467758,0.679238,0.680328,0.32568,4.33
1.517244,0.378386,-0.139209,0.011685,11.25
0.177368,0.571791,0.452679,0.565793,14.17
-0.045945,0.013064,0.065675,0.547323,16.29
-0.467758,0.120512,-0.867686,-0.837947,8.96
0.053305,0.378386,0.816917,1.230723,13.37
0.351055,-0.115873,0.725858,0.805907,13.25
-0.170008,0.356896,0.13397,-0.062196,16.5
0.971369,0.227959,1.20392,1.360015,13.88
0.996181,0.142001,0.111205,-0.32078,7.04
-0.269258,-0.137362,-0.526212,-0.819477,7.08
0.053305,-0.115873,0.13397,0.067096,8.38
-0.219633,0.421365,-0.321328,-0.764066,9.83
-0.467758,1.237965,1.24945,1.433896,10.54
-0.467758,1.237965,0.634798,0.085566,9.5
-0.467758,0.980091,1.545394,1.175312,11.08
-0.219633,0.442854,0.13397,-0.228428,10
-0.467758,0.142001,-0.093679,-0.228428,7.12
-0.467758,0.378386,0.725858,1.082961,3.29
0.028493,0.227959,0.771387,0.805907,4.63
0.20218,0.743707,0.384384,0.381091,3.33
-0.19482,1.173497,0.816917,0.732026,8.29
-0.045945,0.700728,0.816917,0.898258,6.29
-0.120383,0.872644,0.703093,0.750496,12.92
-0.467758,0.679238,0.08844,0.177918,4.29
-0.467758,0.765196,1.158391,1.230723,3.04
-0.39332,1.087539,1.38604,1.489307,5.75
-0.368508,1.517329,1.704748,1.821772,6.5
-0.467758,2.247971,1.112861,0.787437,7.87
-0.467758,2.011587,1.408805,1.101431,5.54
-0.467758,2.226482,1.24945,1.304604,7.75
0.351055,1.603286,1.727513,1.858712,10.83
1.542057,1.109028,0.634798,0.602734,10.83
-0.39332,1.839671,1.34051,1.156842,10.63
-0.467758,1.216476,1.864103,1.784831,13.13
-0.467758,1.732223,1.408805,0.898258,10.79
-0.467758,1.839671,1.750278,1.101431,11.92
-0.467758,1.925629,1.955162,1.988004,9.79
0.475118,1.323923,1.864103,1.637069,3.37
-0.219633,1.259455,1.38604,1.618599,7
-0.418133,0.61477,1.408805,1.67401,11.67
-0.467758,0.399875,0.589268,0.842847,11.08
0.00368,0.980091,0.452679,0.639674,9.96
-0.467758,1.431371,1.522629,1.064491,7.12
-0.467758,1.86116,1.909632,1.618599,8.96
-0.467758,1.86116,1.886867,2.154237,10.04
-0.467758,2.333929,2.50152,2.301999,10.37
-0.467758,2.119034,1.727513,1.452366,7
-0.467758,1.904139,1.727513,1.341545,7.41
-0.467758,1.753713,0.999036,0.805907,3.42
-0.467758,2.119034,1.135626,0.916728,5.58
-0.467758,2.527334,1.545394,1.267664,5.58
-0.467758,2.892656,1.841338,1.378485,6.04
-0.467758,2.398398,2.54705,2.061885,5.37
-0.418133,2.785208,2.387695,2.006475,4.67
-0.467758,2.226482,2.54705,2.33894,4.88
-0.467758,2.162013,2.091752,1.895653,4.08
2.633808,2.441377,2.228341,2.061885,1.54
2.038307,1.302434,2.091752,2.172707,4.12
-0.09557,1.646265,2.205576,2.191177,5.5
3.799997,2.204992,2.068987,2.228118,4.29
-0.467758,1.323923,1.909632,2.154237,10.34
0.078118,1.409881,1.408805,0.510382,9.13
-0.368508,1.216476,1.955162,1.988004,9.33
-0.368508,1.259455,1.818573,1.526248,5.75
-0.418133,1.431371,1.499864,1.323075,9.04
2.087932,1.45286,1.499864,1.600129,10.34
-0.120383,1.538818,1.727513,1.895653,10.08
-0.467758,1.194986,0.543738,0.381091,6.54
-0.467758,1.345413,1.272215,0.898258,5.79
-0.467758,1.646265,1.499864,0.953669,10.25
-0.442946,1.323923,2.091752,2.154237,9.96
0.30143,1.130518,1.20392,1.249193,8.83
-0.467758,1.194986,1.044566,1.101431,7.92
-0.467758,1.001581,0.976271,0.879788,5.63
-0.467758,1.109028,1.317745,1.581658,8.96
-0.467758,1.04456,1.590924,1.840242,6.58
-0.467758,1.216476,1.021801,0.879788,5.58
-0.467758,1.280944,1.704748,1.729421,5.09
-0.467758,1.710734,1.272215,1.452366,4.92
-0.467758,1.47435,1.272215,1.230723,5.5
-0.418133,1.45286,0.634798,0.602734,9.25
-0.467758,0.958602,1.454334,1.526248,9.87
-0.467758,0.722217,0.065675,0.233328,7.71
-0.467758,1.302434,0.475444,0.32568,13
-0.467758,1.366902,1.545394,1.544718,10.58
-0.467758,1.388392,1.477099,1.729421,5.91
-0.467758,1.216476,0.361619,0.251799,6.75
-0.418133,1.216476,1.499864,1.249193,4.92
-0.467758,1.280944,1.545394,1.71095,3.46
-0.467758,1.388392,1.704748,1.821772,3.08
-0.467758,1.581797,1.477099,1.04602,1.67
-0.467758,1.904139,0.612033,0.639674,1.67
-0.467758,2.054566,0.680328,0.695085,2.67
-0.269258,1.603286,1.226685,0.972139,4.71
-0.343695,0.980091,2.137281,2.135767,1.46
-0.467758,1.194986,1.112861,0.658145,2.42
-0.467758,1.45286,0.612033,0.418031,3.79
-0.467758,2.076055,0.498209,0.104036,3.42
-0.467758,2.119034,0.703093,0.510382,1.87
-0.467758,2.226482,0.907977,0.602734,2
-0.467758,1.581797,0.976271,0.750496,4.38
-0.467758,1.904139,0.748622,0.565793,3
-0.467758,2.033076,0.862447,0.565793,4.04
-0.467758,1.968608,0.885212,0.695085,6.87
-0.467758,1.947118,2.068987,1.507777,7.08
-0.467758,2.119034,1.864103,1.064491,5.79
-0.467758,1.839671,1.363275,0.898258,6.04
-0.467758,2.419887,1.158391,1.00908,4.12
-0.467758,2.548824,1.34051,0.99061,3.88
-0.467758,1.538818,1.24945,0.879788,8.87
-0.467758,1.302434,1.864103,1.433896,13.59
0.028493,0.679238,1.864103,1.67401,9.67
-0.467758,1.345413,0.885212,0.805907,9.21
-0.467758,1.667755,0.725858,0.621204,8.63
-0.467758,1.495839,1.795808,1.69248,10.34
-0.467758,0.550302,0.202265,0.085566,11.63
-0.467758,1.02307,-0.275798,-0.468542,10.04
-0.467758,1.259455,1.20392,0.805907,8.08
-0.467758,1.066049,1.090096,0.713555,3.79
-0.467758,1.409881,1.363275,1.156842,4.46
-0.467758,1.431371,1.158391,0.658145,4.38
-0.269258,1.259455,0.999036,0.510382,13.17
-0.442946,-0.008425,0.452679,0.418031,21.25
3.626309,0.034554,-0.048149,0.122507,10.54
-0.467758,0.18498,0.293324,0.491912,20.54
-0.19482,0.163491,0.065675,0.048626,12.33
-0.170008,0.120512,0.065675,-0.025255,6.71
0.20218,0.249449,0.361619,0.233328,12.17
-0.467758,-0.072894,0.612033,0.750496,6.58
-0.467758,0.313917,-0.662801,-0.874888,3.08
-0.467758,0.378386,-1.07257,-1.096531,4.42
-0.467758,0.550302,-0.139209,-0.394661,5.66
-0.244445,0.743707,1.568159,1.341545,9.75
1.393182,1.237965,0.247795,-0.468542,7.25
3.080434,0.313917,1.659218,1.433896,3.21
-0.467758,0.743707,1.021801,0.584264,1.63
5.760187,0.507323,0.361619,-0.191488,6.34
6.330875,0.442854,1.499864,1.452366,15.92
4.941373,0.61477,1.522629,1.507777,10.13
4.02331,0.679238,0.862447,0.251799,8.17
2.385683,0.851154,1.545394,1.489307,7.04
1.045806,0.958602,1.636454,1.156842,7.71
-0.39332,0.593281,1.545394,1.415426,6.96
-0.368508,0.657749,1.659218,1.193783,5.25
0.748056,0.442854,1.681983,1.618599,5.04
1.467619,0.399875,1.454334,1.193783,2.67
0.028493,0.657749,0.930742,0.658145,8.96
0.226993,0.249449,-0.321328,-0.837947,5.41
0.152555,1.109028,-0.230268,-0.764066,11.54
-0.19482,0.464344,0.976271,0.879788,19.21
-0.442946,0.335407,0.999036,0.436501,7.71
-0.467758,0.765196,0.316089,-0.413131,3.04
-0.467758,0.464344,-0.435152,-0.967239,1.63
1.120244,0.485833,0.020146,-0.579364,7.41
4.42031,0.593281,1.067331,0.898258,5.29
-0.442946,-0.22332,0.1795,0.32568,8.33
3.353371,0.142001,-0.594507,-1.188883,2.25
3.502246,-0.717578,0.338854,-0.062196,13.83
-0.467758,-0.22332,0.247795,0.32568,14.83
1.120244,-0.416725,-1.095335,-1.392056,4.88
0.723243,0.013064,-0.321328,0.510382,13.5
-0.418133,0.18498,-0.184739,-1.00418,1.54
-0.170008,-0.201831,-0.526212,-1.078061,2.42
-0.070758,-0.072894,-0.526212,-1.059591,6.96
-0.219633,0.120512,-0.002619,-0.801007,9.17
2.733058,-0.029915,-0.457917,-1.244293,6.04
3.675934,-1.147368,0.247795,0.418031,6.21
-0.19482,-0.481194,-1.391278,-1.798402,1.92
-0.368508,-0.395236,-0.207503,-0.782537,0.92
-0.318883,-0.416725,-0.822156,-0.930299,2.58
1.517244,-0.416725,-0.389623,0.122507,6.54
1.145056,-0.395236,-0.662801,-1.02265,2.58
0.673618,-0.674599,0.04291,0.233328,6.71
-0.343695,-0.674599,0.429914,0.436501,4.46
-0.145195,-0.459704,0.247795,0.140977,4.21
0.078118,-0.610131,0.247795,-0.099137,10
-0.442946,-0.953963,-0.571742,-0.727126,11.79
-0.442946,-0.610131,-1.254689,-1.983104,7.54
-0.219633,-0.330767,-0.685566,-1.373585,5.96
-0.467758,-0.610131,-0.070914,-0.413131,9.62
-0.467758,-0.180341,0.08844,-0.690185,5.17
-0.467758,-0.438215,-0.412388,-1.355115,8.08
-0.442946,-0.416725,-1.004275,-1.724521,5.33
-0.467758,-0.953963,-0.867686,-1.244293,5.75
-0.442946,-0.825026,-1.801046,-2.186277,8.38
-0.418133,-0.739068,-1.482338,-2.056986,4.96
-0.442946,-2.3078,-1.801046,-1.613699,8.83
-0.39332,-0.760557,-2.984821,-1.798402,6.58
1.839807,-0.502683,-1.801046,-1.835342,11.38
0.648806,-0.22332,-0.913215,-0.967239,8.29
-0.467758,-0.717578,-0.457917,-0.653245,8.63
1.219494,-0.395236,-0.776626,-0.006785,7.41
-0.442946,-0.330767,0.703093,0.602734,7.5
-0.467758,-0.65311,0.589268,0.750496,2.17
-0.467758,-0.975452,0.316089,0.307209,3.71
-0.467758,-0.932473,-0.025384,0.140977,8.46
-0.343695,-1.104389,-0.412388,-0.523953,7.83
-0.467758,-1.06141,-0.731096,-1.188883,8.54
-0.467758,-0.825026,-0.161974,-0.413131,11.21
0.772868,-0.395236,0.202265,0.32568,13.04
-0.467758,-0.115873,0.589268,0.473442,16.75
0.772868,-0.502683,-0.913215,-1.336645,15.5
0.772868,-1.039921,-0.435152,0.159447,21.84
-0.467758,-1.534179,-1.186394,-1.059591,13.21
-0.467758,-1.963969,-1.709987,-1.927694,8.29
0.028493,-1.856521,-1.254689,-1.336645,10.88
-0.418133,-2.243332,-1.687222,-1.521348,10
-0.467758,-2.393758,-1.505103,-1.632169,5.75
-0.467758,-2.544185,-1.459573,-1.078061,11
0.623993,-1.104389,-1.892106,-2.149337,11.83
0.723243,-1.577158,-1.937636,-0.690185,16.75
0.00368,-0.932473,-0.93598,-0.523953,15.46
-0.467758,-1.362263,-0.867686,-0.893358,10.75
-0.368508,-1.963969,-1.687222,-1.964634,7.25
-0.467758,-2.393758,-2.301874,-2.407921,9
-0.467758,-1.856521,-1.618927,-1.613699,2.71
-0.467758,-1.684605,-1.687222,0.000603,1.21
0.499931,-1.254815,-1.709987,-1.890753,1.21
-0.343695,-1.211837,-1.322984,-0.948769,5.33
0.797681,-1.147368,-0.344093,0.030155,5.66
-0.145195,-1.749074,-0.548977,-0.33925,6.63
-0.467758,-1.577158,-1.118099,-1.244293,5.63
-0.467758,-1.512689,-0.640037,-0.874888,9.92
1.393182,-1.4912,-0.435152,-0.099137,3.17
-0.442946,-1.835032,-0.844921,-0.505483,6.21
-0.29407,-1.92099,-1.140864,-0.727126,6.5
0.623993,-0.910984,-1.687222,-1.798402,9.71
-0.244445,-0.910984,-1.254689,0.288739,6.63
-0.29407,-1.297794,-0.184739,-0.690185,8.25
-0.442946,-1.426731,-0.822156,-0.745596,5.96
-0.467758,-2.200353,-1.436808,-1.428996,6.5
-0.021133,-1.92099,-1.209159,-1.151942,11.67
